1	0	2
-90	0	-1
-90	1	-1
-90	2	-1
-90	3	-1
-90	4	-1
-90	5	-1
-90	6	-1
-90	7	-1
-90	8	-1
-90	9	-1
-90	10	-1
-90	11	-1
-90	12	-1
-90	13	-1
-90	14	-1
-90	15	-1
-90	16	-1
-90	17	-1
-90	18	-1
-90	19	-1
-90	20	-1
-90	21	-1
-90	22	-1
-90	23	-1
-90	24	-1
-90	25	-1
-90	26	-1
-90	27	-1
-90	28	-1
-90	29	-1
-90	30	-1
-90	31	-1
-90	32	-1
-90	33	-1
-90	34	-1
-90	35	-1
-90	36	-1
-90	37	-1
-90	38	-1
-90	39	-1
-90	40	-1
-90	41	-1
-90	42	-1
-90	43	-1
-90	44	-1
-90	45	-1
-90	46	-1
-90	47	-1
-90	48	-1
-90	49	-1
-90	50	-1
-90	51	-1
-90	52	-1
-90	53	-1
-90	54	-1
-90	55	-1
-90	56	-1
-90	57	-1
-90	58	-1
-90	59	-1
-90	60	-1
-90	61	-1
-90	62	-1
-90	63	-1
-90	64	-1
-90	65	-1
-90	66	-1
-90	67	-1
-90	68	-1
-90	69	-1
-90	70	-1
-90	71	-1
-90	72	-1
-90	73	-1
-90	74	-1
-90	75	-1
-90	76	-1
-90	77	-1
-90	78	-1
-90	79	-1
-90	80	-1
-90	81	-1
-90	82	-1
-90	83	-1
-90	84	-1
-90	85	-1
-90	86	-1
-90	87	-1
-90	88	-1
-90	89	-1
-90	90	-1
-90	91	-1
-90	92	-1
-90	93	-1
-90	94	-1
-90	95	-1
-90	96	-1
-90	97	-1
-90	98	-1
-90	99	-1
-90	100	-1
-90	101	-1
-90	102	-1
-90	103	-1
-90	104	-1
-90	105	-1
-90	106	-1
-90	107	-1
-90	108	-1
-90	109	-1
-90	110	-1
-90	111	-1
-90	112	-1
-90	113	-1
-90	114	-1
-90	115	-1
-90	116	-1
-90	117	-1
-90	118	-1
-90	119	-1
-90	120	-1
-90	121	-1
-90	122	-1
-90	123	-1
-90	124	-1
-90	125	-1
-90	126	-1
-90	127	-1
-90	128	-1
-90	129	-1
-90	130	-1
-90	131	-1
-90	132	-1
-90	133	-1
-90	134	-1
-90	135	-1
-90	136	-1
-90	137	-1
-90	138	-1
-90	139	-1
-90	140	-1
-90	141	-1
-90	142	-1
-90	143	-1
-90	144	-1
-90	145	-1
-90	146	-1
-90	147	-1
-90	148	-1
-90	149	-1
-90	150	-1
-90	151	-1
-90	152	-1
-90	153	-1
-90	154	-1
-90	155	-1
-90	156	-1
-90	157	-1
-90	158	-1
-90	159	-1
-90	160	-1
-90	161	-1
-90	162	-1
-90	163	-1
-90	164	-1
-90	165	-1
-90	166	-1
-90	167	-1
-90	168	-1
-90	169	-1
-90	170	-1
-90	171	-1
-90	172	-1
-90	173	-1
-90	174	-1
-90	175	-1
-90	176	-1
-90	177	-1
-90	178	-1
-90	179	-1
-90	-180	-1
-90	-179	-1
-90	-178	-1
-90	-177	-1
-90	-176	-1
-90	-175	-1
-90	-174	-1
-90	-173	-1
-90	-172	-1
-90	-171	-1
-90	-170	-1
-90	-169	-1
-90	-168	-1
-90	-167	-1
-90	-166	-1
-90	-165	-1
-90	-164	-1
-90	-163	-1
-90	-162	-1
-90	-161	-1
-90	-160	-1
-90	-159	-1
-90	-158	-1
-90	-157	-1
-90	-156	-1
-90	-155	-1
-90	-154	-1
-90	-153	-1
-90	-152	-1
-90	-151	-1
-90	-150	-1
-90	-149	-1
-90	-148	-1
-90	-147	-1
-90	-146	-1
-90	-145	-1
-90	-144	-1
-90	-143	-1
-90	-142	-1
-90	-141	-1
-90	-140	-1
-90	-139	-1
-90	-138	-1
-90	-137	-1
-90	-136	-1
-90	-135	-1
-90	-134	-1
-90	-133	-1
-90	-132	-1
-90	-131	-1
-90	-130	-1
-90	-129	-1
-90	-128	-1
-90	-127	-1
-90	-126	-1
-90	-125	-1
-90	-124	-1
-90	-123	-1
-90	-122	-1
-90	-121	-1
-90	-120	-1
-90	-119	-1
-90	-118	-1
-90	-117	-1
-90	-116	-1
-90	-115	-1
-90	-114	-1
-90	-113	-1
-90	-112	-1
-90	-111	-1
-90	-110	-1
-90	-109	-1
-90	-108	-1
-90	-107	-1
-90	-106	-1
-90	-105	-1
-90	-104	-1
-90	-103	-1
-90	-102	-1
-90	-101	-1
-90	-100	-1
-90	-99	-1
-90	-98	-1
-90	-97	-1
-90	-96	-1
-90	-95	-1
-90	-94	-1
-90	-93	-1
-90	-92	-1
-90	-91	-1
-90	-90	-1
-90	-89	-1
-90	-88	-1
-90	-87	-1
-90	-86	-1
-90	-85	-1
-90	-84	-1
-90	-83	-1
-90	-82	-1
-90	-81	-1
-90	-80	-1
-90	-79	-1
-90	-78	-1
-90	-77	-1
-90	-76	-1
-90	-75	-1
-90	-74	-1
-90	-73	-1
-90	-72	-1
-90	-71	-1
-90	-70	-1
-90	-69	-1
-90	-68	-1
-90	-67	-1
-90	-66	-1
-90	-65	-1
-90	-64	-1
-90	-63	-1
-90	-62	-1
-90	-61	-1
-90	-60	-1
-90	-59	-1
-90	-58	-1
-90	-57	-1
-90	-56	-1
-90	-55	-1
-90	-54	-1
-90	-53	-1
-90	-52	-1
-90	-51	-1
-90	-50	-1
-90	-49	-1
-90	-48	-1
-90	-47	-1
-90	-46	-1
-90	-45	-1
-90	-44	-1
-90	-43	-1
-90	-42	-1
-90	-41	-1
-90	-40	-1
-90	-39	-1
-90	-38	-1
-90	-37	-1
-90	-36	-1
-90	-35	-1
-90	-34	-1
-90	-33	-1
-90	-32	-1
-90	-31	-1
-90	-30	-1
-90	-29	-1
-90	-28	-1
-90	-27	-1
-90	-26	-1
-90	-25	-1
-90	-24	-1
-90	-23	-1
-90	-22	-1
-90	-21	-1
-90	-20	-1
-90	-19	-1
-90	-18	-1
-90	-17	-1
-90	-16	-1
-90	-15	-1
-90	-14	-1
-90	-13	-1
-90	-12	-1
-90	-11	-1
-90	-10	-1
-90	-9	-1
-90	-8	-1
-90	-7	-1
-90	-6	-1
-90	-5	-1
-90	-4	-1
-90	-3	-1
-90	-2	-1
-90	-1	-1
-89	0	-1
-89	1	-1
-89	2	-1
-89	3	-1
-89	4	-1
-89	5	-1
-89	6	-1
-89	7	-1
-89	8	-1
-89	9	-1
-89	10	-1
-89	11	-1
-89	12	-1
-89	13	-1
-89	14	-1
-89	15	-1
-89	16	-1
-89	17	-1
-89	18	-1
-89	19	-1
-89	20	-1
-89	21	-1
-89	22	-1
-89	23	-1
-89	24	-1
-89	25	-1
-89	26	-1
-89	27	-1
-89	28	-1
-89	29	-1
-89	30	-1
-89	31	-1
-89	32	-1
-89	33	-1
-89	34	-1
-89	35	-1
-89	36	-1
-89	37	-1
-89	38	-1
-89	39	-1
-89	40	-1
-89	41	-1
-89	42	-1
-89	43	-1
-89	44	-1
-89	45	-1
-89	46	-1
-89	47	-1
-89	48	-1
-89	49	-1
-89	50	-1
-89	51	-1
-89	52	-1
-89	53	-1
-89	54	-1
-89	55	-1
-89	56	-1
-89	57	-1
-89	58	-1
-89	59	-1
-89	60	-1
-89	61	-1
-89	62	-1
-89	63	-1
-89	64	-1
-89	65	-1
-89	66	-1
-89	67	-1
-89	68	-1
-89	69	-1
-89	70	-1
-89	71	-1
-89	72	-1
-89	73	-1
-89	74	-1
-89	75	-1
-89	76	-1
-89	77	-1
-89	78	-1
-89	79	-1
-89	80	-1
-89	81	-1
-89	82	-1
-89	83	-1
-89	84	-1
-89	85	-1
-89	86	-1
-89	87	-1
-89	88	-1
-89	89	-1
-89	90	-1
-89	91	-1
-89	92	-1
-89	93	-1
-89	94	-1
-89	95	-1
-89	96	-1
-89	97	-1
-89	98	-1
-89	99	-1
-89	100	-1
-89	101	-1
-89	102	-1
-89	103	-1
-89	104	-1
-89	105	-1
-89	106	-1
-89	107	-1
-89	108	-1
-89	109	-1
-89	110	-1
-89	111	-1
-89	112	-1
-89	113	-1
-89	114	-1
-89	115	-1
-89	116	-1
-89	117	-1
-89	118	-1
-89	119	-1
-89	120	-1
-89	121	-1
-89	122	-1
-89	123	-1
-89	124	-1
-89	125	-1
-89	126	-1
-89	127	-1
-89	128	-1
-89	129	-1
-89	130	-1
-89	131	-1
-89	132	-1
-89	133	-1
-89	134	-1
-89	135	-1
-89	136	-1
-89	137	-1
-89	138	-1
-89	139	-1
-89	140	-1
-89	141	-1
-89	142	-1
-89	143	-1
-89	144	-1
-89	145	-1
-89	146	-1
-89	147	-1
-89	148	-1
-89	149	-1
-89	150	-1
-89	151	-1
-89	152	-1
-89	153	-1
-89	154	-1
-89	155	-1
-89	156	-1
-89	157	-1
-89	158	-1
-89	159	-1
-89	160	-1
-89	161	-1
-89	162	-1
-89	163	-1
-89	164	-1
-89	165	-1
-89	166	-1
-89	167	-1
-89	168	-1
-89	169	-1
-89	170	-1
-89	171	-1
-89	172	-1
-89	173	-1
-89	174	-1
-89	175	-1
-89	176	-1
-89	177	-1
-89	178	-1
-89	179	-1
-89	-180	-1
-89	-179	-1
-89	-178	-1
-89	-177	-1
-89	-176	-1
-89	-175	-1
-89	-174	-1
-89	-173	-1
-89	-172	-1
-89	-171	-1
-89	-170	-1
-89	-169	-1
-89	-168	-1
-89	-167	-1
-89	-166	-1
-89	-165	-1
-89	-164	-1
-89	-163	-1
-89	-162	-1
-89	-161	-1
-89	-160	-1
-89	-159	-1
-89	-158	-1
-89	-157	-1
-89	-156	-1
-89	-155	-1
-89	-154	-1
-89	-153	-1
-89	-152	-1
-89	-151	-1
-89	-150	-1
-89	-149	-1
-89	-148	-1
-89	-147	-1
-89	-146	-1
-89	-145	-1
-89	-144	-1
-89	-143	-1
-89	-142	-1
-89	-141	-1
-89	-140	-1
-89	-139	-1
-89	-138	-1
-89	-137	-1
-89	-136	-1
-89	-135	-1
-89	-134	-1
-89	-133	-1
-89	-132	-1
-89	-131	-1
-89	-130	-1
-89	-129	-1
-89	-128	-1
-89	-127	-1
-89	-126	-1
-89	-125	-1
-89	-124	-1
-89	-123	-1
-89	-122	-1
-89	-121	-1
-89	-120	-1
-89	-119	-1
-89	-118	-1
-89	-117	-1
-89	-116	-1
-89	-115	-1
-89	-114	-1
-89	-113	-1
-89	-112	-1
-89	-111	-1
-89	-110	-1
-89	-109	-1
-89	-108	-1
-89	-107	-1
-89	-106	-1
-89	-105	-1
-89	-104	-1
-89	-103	-1
-89	-102	-1
-89	-101	-1
-89	-100	-1
-89	-99	-1
-89	-98	-1
-89	-97	-1
-89	-96	-1
-89	-95	-1
-89	-94	-1
-89	-93	-1
-89	-92	-1
-89	-91	-1
-89	-90	-1
-89	-89	-1
-89	-88	-1
-89	-87	-1
-89	-86	-1
-89	-85	-1
-89	-84	-1
-89	-83	-1
-89	-82	-1
-89	-81	-1
-89	-80	-1
-89	-79	-1
-89	-78	-1
-89	-77	-1
-89	-76	-1
-89	-75	-1
-89	-74	-1
-89	-73	-1
-89	-72	-1
-89	-71	-1
-89	-70	-1
-89	-69	-1
-89	-68	-1
-89	-67	-1
-89	-66	-1
-89	-65	-1
-89	-64	-1
-89	-63	-1
-89	-62	-1
-89	-61	-1
-89	-60	-1
-89	-59	-1
-89	-58	-1
-89	-57	-1
-89	-56	-1
-89	-55	-1
-89	-54	-1
-89	-53	-1
-89	-52	-1
-89	-51	-1
-89	-50	-1
-89	-49	-1
-89	-48	-1
-89	-47	-1
-89	-46	-1
-89	-45	-1
-89	-44	-1
-89	-43	-1
-89	-42	-1
-89	-41	-1
-89	-40	-1
-89	-39	-1
-89	-38	-1
-89	-37	-1
-89	-36	-1
-89	-35	-1
-89	-34	-1
-89	-33	-1
-89	-32	-1
-89	-31	-1
-89	-30	-1
-89	-29	-1
-89	-28	-1
-89	-27	-1
-89	-26	-1
-89	-25	-1
-89	-24	-1
-89	-23	-1
-89	-22	-1
-89	-21	-1
-89	-20	-1
-89	-19	-1
-89	-18	-1
-89	-17	-1
-89	-16	-1
-89	-15	-1
-89	-14	-1
-89	-13	-1
-89	-12	-1
-89	-11	-1
-89	-10	-1
-89	-9	-1
-89	-8	-1
-89	-7	-1
-89	-6	-1
-89	-5	-1
-89	-4	-1
-89	-3	-1
-89	-2	-1
-89	-1	-1
-88	0	-1
-88	1	-1
-88	2	-1
-88	3	-1
-88	4	-1
-88	5	-1
-88	6	-1
-88	7	-1
-88	8	-1
-88	9	-1
-88	10	-1
-88	11	-1
-88	12	-1
-88	13	-1
-88	14	-1
-88	15	-1
-88	16	-1
-88	17	-1
-88	18	-1
-88	19	-1
-88	20	-1
-88	21	-1
-88	22	-1
-88	23	-1
-88	24	-1
-88	25	-1
-88	26	-1
-88	27	-1
-88	28	-1
-88	29	-1
-88	30	-1
-88	31	-1
-88	32	-1
-88	33	-1
-88	34	-1
-88	35	-1
-88	36	-1
-88	37	-1
-88	38	-1
-88	39	-1
-88	40	-1
-88	41	-1
-88	42	-1
-88	43	-1
-88	44	-1
-88	45	-1
-88	46	-1
-88	47	-1
-88	48	-1
-88	49	-1
-88	50	-1
-88	51	-1
-88	52	-1
-88	53	-1
-88	54	-1
-88	55	-1
-88	56	-1
-88	57	-1
-88	58	-1
-88	59	-1
-88	60	-1
-88	61	-1
-88	62	-1
-88	63	-1
-88	64	-1
-88	65	-1
-88	66	-1
-88	67	-1
-88	68	-1
-88	69	-1
-88	70	-1
-88	71	-1
-88	72	-1
-88	73	-1
-88	74	-1
-88	75	-1
-88	76	-1
-88	77	-1
-88	78	-1
-88	79	-1
-88	80	-1
-88	81	-1
-88	82	-1
-88	83	-1
-88	84	-1
-88	85	-1
-88	86	-1
-88	87	-1
-88	88	-1
-88	89	-1
-88	90	-1
-88	91	-1
-88	92	-1
-88	93	-1
-88	94	-1
-88	95	-1
-88	96	-1
-88	97	-1
-88	98	-1
-88	99	-1
-88	100	-1
-88	101	-1
-88	102	-1
-88	103	-1
-88	104	-1
-88	105	-1
-88	106	-1
-88	107	-1
-88	108	-1
-88	109	-1
-88	110	-1
-88	111	-1
-88	112	-1
-88	113	-1
-88	114	-1
-88	115	-1
-88	116	-1
-88	117	-1
-88	118	-1
-88	119	-1
-88	120	-1
-88	121	-1
-88	122	-1
-88	123	-1
-88	124	-1
-88	125	-1
-88	126	-1
-88	127	-1
-88	128	-1
-88	129	-1
-88	130	-1
-88	131	-1
-88	132	-1
-88	133	-1
-88	134	-1
-88	135	-1
-88	136	-1
-88	137	-1
-88	138	-1
-88	139	-1
-88	140	-1
-88	141	-1
-88	142	-1
-88	143	-1
-88	144	-1
-88	145	-1
-88	146	-1
-88	147	-1
-88	148	-1
-88	149	-1
-88	150	-1
-88	151	-1
-88	152	-1
-88	153	-1
-88	154	-1
-88	155	-1
-88	156	-1
-88	157	-1
-88	158	-1
-88	159	-1
-88	160	-1
-88	161	-1
-88	162	-1
-88	163	-1
-88	164	-1
-88	165	-1
-88	166	-1
-88	167	-1
-88	168	-1
-88	169	-1
-88	170	-1
-88	171	-1
-88	172	-1
-88	173	-1
-88	174	-1
-88	175	-1
-88	176	-1
-88	177	-1
-88	178	-1
-88	179	-1
-88	-180	-1
-88	-179	-1
-88	-178	-1
-88	-177	-1
-88	-176	-1
-88	-175	-1
-88	-174	-1
-88	-173	-1
-88	-172	-1
-88	-171	-1
-88	-170	-1
-88	-169	-1
-88	-168	-1
-88	-167	-1
-88	-166	-1
-88	-165	-1
-88	-164	-1
-88	-163	-1
-88	-162	-1
-88	-161	-1
-88	-160	-1
-88	-159	-1
-88	-158	-1
-88	-157	-1
-88	-156	-1
-88	-155	-1
-88	-154	-1
-88	-153	-1
-88	-152	-1
-88	-151	-1
-88	-150	-1
-88	-149	-1
-88	-148	-1
-88	-147	-1
-88	-146	-1
-88	-145	-1
-88	-144	-1
-88	-143	-1
-88	-142	-1
-88	-141	-1
-88	-140	-1
-88	-139	-1
-88	-138	-1
-88	-137	-1
-88	-136	-1
-88	-135	-1
-88	-134	-1
-88	-133	-1
-88	-132	-1
-88	-131	-1
-88	-130	-1
-88	-129	-1
-88	-128	-1
-88	-127	-1
-88	-126	-1
-88	-125	-1
-88	-124	-1
-88	-123	-1
-88	-122	-1
-88	-121	-1
-88	-120	-1
-88	-119	-1
-88	-118	-1
-88	-117	-1
-88	-116	-1
-88	-115	-1
-88	-114	-1
-88	-113	-1
-88	-112	-1
-88	-111	-1
-88	-110	-1
-88	-109	-1
-88	-108	-1
-88	-107	-1
-88	-106	-1
-88	-105	-1
-88	-104	-1
-88	-103	-1
-88	-102	-1
-88	-101	-1
-88	-100	-1
-88	-99	-1
-88	-98	-1
-88	-97	-1
-88	-96	-1
-88	-95	-1
-88	-94	-1
-88	-93	-1
-88	-92	-1
-88	-91	-1
-88	-90	-1
-88	-89	-1
-88	-88	-1
-88	-87	-1
-88	-86	-1
-88	-85	-1
-88	-84	-1
-88	-83	-1
-88	-82	-1
-88	-81	-1
-88	-80	-1
-88	-79	-1
-88	-78	-1
-88	-77	-1
-88	-76	-1
-88	-75	-1
-88	-74	-1
-88	-73	-1
-88	-72	-1
-88	-71	-1
-88	-70	-1
-88	-69	-1
-88	-68	-1
-88	-67	-1
-88	-66	-1
-88	-65	-1
-88	-64	-1
-88	-63	-1
-88	-62	-1
-88	-61	-1
-88	-60	-1
-88	-59	-1
-88	-58	-1
-88	-57	-1
-88	-56	-1
-88	-55	-1
-88	-54	-1
-88	-53	-1
-88	-52	-1
-88	-51	-1
-88	-50	-1
-88	-49	-1
-88	-48	-1
-88	-47	-1
-88	-46	-1
-88	-45	-1
-88	-44	-1
-88	-43	-1
-88	-42	-1
-88	-41	-1
-88	-40	-1
-88	-39	-1
-88	-38	-1
-88	-37	-1
-88	-36	-1
-88	-35	-1
-88	-34	-1
-88	-33	-1
-88	-32	-1
-88	-31	-1
-88	-30	-1
-88	-29	-1
-88	-28	-1
-88	-27	-1
-88	-26	-1
-88	-25	-1
-88	-24	-1
-88	-23	-1
-88	-22	-1
-88	-21	-1
-88	-20	-1
-88	-19	-1
-88	-18	-1
-88	-17	-1
-88	-16	-1
-88	-15	-1
-88	-14	-1
-88	-13	-1
-88	-12	-1
-88	-11	-1
-88	-10	-1
-88	-9	-1
-88	-8	-1
-88	-7	-1
-88	-6	-1
-88	-5	-1
-88	-4	-1
-88	-3	-1
-88	-2	-1
-88	-1	-1
-87	0	-1
-87	1	-1
-87	2	-1
-87	3	-1
-87	4	-1
-87	5	-1
-87	6	-1
-87	7	-1
-87	8	-1
-87	9	-1
-87	10	-1
-87	11	-1
-87	12	-1
-87	13	-1
-87	14	-1
-87	15	-1
-87	16	-1
-87	17	-1
-87	18	-1
-87	19	-1
-87	20	-1
-87	21	-1
-87	22	-1
-87	23	-1
-87	24	-1
-87	25	-1
-87	26	-1
-87	27	-1
-87	28	-1
-87	29	-1
-87	30	-1
-87	31	-1
-87	32	-1
-87	33	-1
-87	34	-1
-87	35	-1
-87	36	-1
-87	37	-1
-87	38	-1
-87	39	-1
-87	40	-1
-87	41	-1
-87	42	-1
-87	43	-1
-87	44	-1
-87	45	-1
-87	46	-1
-87	47	-1
-87	48	-1
-87	49	-1
-87	50	-1
-87	51	-1
-87	52	-1
-87	53	-1
-87	54	-1
-87	55	-1
-87	56	-1
-87	57	-1
-87	58	-1
-87	59	-1
-87	60	-1
-87	61	-1
-87	62	-1
-87	63	-1
-87	64	-1
-87	65	-1
-87	66	-1
-87	67	-1
-87	68	-1
-87	69	-1
-87	70	-1
-87	71	-1
